complaint_id,category,from_dept,to_dept,transfer_date,resolved,days_open
20395634,Road Maintenance(Engg),PWD,SWD Dept,2023-09-30,False,23
20395634,Road Maintenance(Engg),SWD Dept,SWD Dept,2023-10-23,True,46
20395478,Electrical,Electrical Dept,Town Planning Dept,2023-09-12,False,6
20395478,Electrical,Town Planning Dept,PWD,2023-09-18,True,12
20395386,Electrical,Electrical Dept,Municipal Corp,2023-09-14,False,8
20395386,Electrical,Municipal Corp,PWD,2023-09-22,True,16
20395312,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-27,False,51
20395301,Road Maintenance(Engg),PWD,Town Planning Dept,2023-10-01,False,25
20395301,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-10-26,True,50
20395291,Electrical,Electrical Dept,PWD,2023-10-03,False,27
20395291,Electrical,PWD,Town Planning Dept,2023-10-30,True,54
20395282,Electrical,Electrical Dept,Town Planning Dept,2023-09-22,True,16
20395278,Forest,Forest Dept,Municipal Corp,2023-10-04,False,28
20395278,Forest,Municipal Corp,PWD,2023-11-01,True,56
20395236,Electrical,Electrical Dept,PWD,2023-09-11,False,5
20395236,Electrical,PWD,Town Planning Dept,2023-09-16,True,10
20395198,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-22,True,16
20395173,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-18,False,12
20395173,Solid Waste (Garbage) Related,Health Dept,Health Dept,2023-09-30,True,24
20395143,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-19,False,14
20395143,Solid Waste (Garbage) Related,Health Dept,Municipal Corp,2023-10-03,True,28
20395122,Road Maintenance(Engg),PWD,Municipal Corp,2023-09-18,False,13
20395122,Road Maintenance(Engg),Municipal Corp,SWD Dept,2023-10-01,True,26
20395015,Road Maintenance(Engg),PWD,SWD Dept,2023-09-26,True,21
20395004,Electrical,Electrical Dept,Municipal Corp,2023-09-29,False,24
20395004,Electrical,Municipal Corp,Municipal Corp,2023-10-23,True,48
20394973,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-10-09,True,34
20394968,Electrical,Electrical Dept,Town Planning Dept,2023-10-05,True,30
20394937,Electrical,Electrical Dept,Municipal Corp,2023-09-29,False,24
20394937,Electrical,Municipal Corp,Town Planning Dept,2023-10-23,True,48
20394893,Electrical,Electrical Dept,Town Planning Dept,2023-09-19,False,14
20394893,Electrical,Town Planning Dept,Municipal Corp,2023-10-03,True,28
20394824,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-18,True,13
20394797,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-09,True,34
20394694,Health Dept,Health Dept,Municipal Corp,2023-09-19,False,15
20394694,Health Dept,Municipal Corp,Sanitation Dept,2023-10-04,True,30
20394659,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-22,True,48
20394655,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-10-12,True,38
20394642,Electrical,Electrical Dept,Town Planning Dept,2023-09-08,False,4
20394642,Electrical,Town Planning Dept,Municipal Corp,2023-09-12,True,8
20394603,Electrical,Electrical Dept,Town Planning Dept,2023-11-01,True,58
20394520,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-15,True,41
20394377,Road Maintenance(Engg),PWD,Municipal Corp,2023-09-19,True,15
20394336,Electrical,Electrical Dept,Town Planning Dept,2023-09-10,False,6
20394336,Electrical,Town Planning Dept,Municipal Corp,2023-09-16,True,12
20394291,Road Maintenance(Engg),PWD,SWD Dept,2023-09-09,False,5
20394291,Road Maintenance(Engg),SWD Dept,Municipal Corp,2023-09-14,True,10
20394168,Electrical,Electrical Dept,Municipal Corp,2023-10-07,True,34
20394160,Electrical,Electrical Dept,Town Planning Dept,2023-09-20,False,17
20394160,Electrical,Town Planning Dept,Municipal Corp,2023-10-07,True,34
20394157,Electrical,Electrical Dept,PWD,2023-09-27,False,24
20394157,Electrical,PWD,Town Planning Dept,2023-10-21,True,48
20394154,Electrical,Electrical Dept,PWD,2023-10-03,True,30
20394153,Electrical,Electrical Dept,Municipal Corp,2023-10-25,True,52
20394102,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-10,True,7
20393954,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-27,False,24
20393954,Solid Waste (Garbage) Related,Health Dept,PWD,2023-10-21,True,48
20393943,Electrical,Electrical Dept,PWD,2023-09-12,True,9
20393941,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-26,True,23
20393892,Electrical,Electrical Dept,Municipal Corp,2023-10-26,True,54
20393814,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-16,False,14
20393814,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-09-30,True,28
20393771,Electrical,Electrical Dept,Municipal Corp,2023-09-16,False,14
20393771,Electrical,Municipal Corp,Town Planning Dept,2023-09-30,True,28
20393743,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-18,True,46
20393683,Electrical,Electrical Dept,Town Planning Dept,2023-09-18,True,16
20393572,Electrical,Electrical Dept,Municipal Corp,2023-09-21,False,19
20393572,Electrical,Municipal Corp,Town Planning Dept,2023-10-10,True,38
20393373,Electrical,Electrical Dept,Municipal Corp,2023-10-29,True,58
20393293,Road Maintenance(Engg),PWD,Municipal Corp,2023-09-25,True,24
20393272,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-20,False,19
20393272,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-10-09,True,38
20393258,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-05,True,34
20393221,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-23,True,22
20393193,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-08,True,7
20393146,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-23,False,22
20393146,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-10-15,True,44
20393135,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-10,True,9
20393128,Electrical,Electrical Dept,Town Planning Dept,2023-10-04,True,33
20393126,Road Maintenance(Engg),PWD,SWD Dept,2023-09-21,True,20
20393000,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-01,True,30
20392984,Electrical,Electrical Dept,Municipal Corp,2023-10-09,True,39
20392967,Road Maintenance(Engg),PWD,SWD Dept,2023-09-13,True,13
20392831,veterinary,Veterinary Dept,Municipal Corp,2023-09-09,False,9
20392831,veterinary,Municipal Corp,Municipal Corp,2023-09-18,True,18
20392713,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-24,True,24
20392687,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-10-01,True,31
20392676,Electrical,Electrical Dept,Town Planning Dept,2023-09-04,False,4
20392676,Electrical,Town Planning Dept,Town Planning Dept,2023-09-08,True,8
20392647,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-15,True,45
20392631,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-20,False,20
20392631,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-10-10,True,40
20392613,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-23,False,23
20392613,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-10-16,True,46
20392547,Electrical,Electrical Dept,PWD,2023-09-23,False,24
20392547,Electrical,PWD,PWD,2023-10-17,True,48
20392396,Electrical,Electrical Dept,PWD,2023-09-23,True,24
20392302,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-22,True,53
20392279,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-09,False,10
20392279,Road Maintenance(Engg),Town Planning Dept,Municipal Corp,2023-09-19,True,20
20392153,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-10-24,True,56
20392149,Electrical,Electrical Dept,PWD,2023-10-08,True,40
20392142,Electrical,Electrical Dept,Town Planning Dept,2023-09-18,False,20
20392142,Electrical,Town Planning Dept,Municipal Corp,2023-10-08,True,40
20392135,Forest,Forest Dept,Municipal Corp,2023-09-08,False,10
20392135,Forest,Municipal Corp,Parks Dept,2023-09-18,True,20
20392127,Electrical,Electrical Dept,Municipal Corp,2023-09-21,False,23
20392127,Electrical,Municipal Corp,PWD,2023-10-14,True,46
20392112,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-03,False,5
20392112,Solid Waste (Garbage) Related,PWD,PWD,2023-09-08,True,10
20392045,Electrical,Electrical Dept,PWD,2023-09-06,True,8
20392002,veterinary,Veterinary Dept,Health Dept,2023-09-22,False,24
20392002,veterinary,Health Dept,Health Dept,2023-10-16,True,48
20391912,Road Maintenance(Engg),PWD,SWD Dept,2023-10-24,True,56
20391902,Forest,Forest Dept,Parks Dept,2023-10-03,True,35
20391866,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-10,False,12
20391866,Road Maintenance(Engg),Town Planning Dept,Town Planning Dept,2023-09-22,True,24
20391803,Electrical,Electrical Dept,Municipal Corp,2023-10-20,True,52
20391728,Electrical,Electrical Dept,Town Planning Dept,2023-09-07,False,10
20391728,Electrical,Town Planning Dept,Town Planning Dept,2023-09-17,True,20
20391640,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-27,True,30
20391478,Electrical,Electrical Dept,PWD,2023-09-24,False,27
20391478,Electrical,PWD,PWD,2023-10-21,True,54
20391352,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-16,False,19
20391352,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-10-05,True,38
20391283,Electrical,Electrical Dept,PWD,2023-09-06,False,10
20391283,Electrical,PWD,Town Planning Dept,2023-09-16,True,20
20391196,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-13,False,17
20391196,Solid Waste (Garbage) Related,Health Dept,PWD,2023-09-30,True,34
20391091,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-22,False,26
20391091,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-10-18,True,52
20391065,Electrical,Electrical Dept,PWD,2023-09-08,False,12
20391065,Electrical,PWD,Municipal Corp,2023-09-20,True,24
20390907,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-10-17,True,52
20390829,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-16,True,21
20390792,veterinary,Veterinary Dept,Health Dept,2023-09-06,False,11
20390792,veterinary,Health Dept,Health Dept,2023-09-17,True,22
20390781,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-04,False,9
20390781,Solid Waste (Garbage) Related,Municipal Corp,PWD,2023-09-13,True,18
20390706,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-01,True,36
20390580,Electrical,Electrical Dept,PWD,2023-09-04,False,10
20390580,Electrical,PWD,Town Planning Dept,2023-09-14,True,20
20390496,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-11,False,17
20390496,Solid Waste (Garbage) Related,Health Dept,PWD,2023-09-28,True,34
20390411,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-01,False,7
20390411,Solid Waste (Garbage) Related,Health Dept,PWD,2023-09-08,True,14
20390369,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-02,False,8
20390369,Solid Waste (Garbage) Related,PWD,PWD,2023-09-10,True,16
20390312,Road Maintenance(Engg),PWD,Town Planning Dept,2023-10-01,True,38
20390287,Electrical,Electrical Dept,Town Planning Dept,2023-10-20,True,57
20390249,Electrical,Electrical Dept,Municipal Corp,2023-10-16,True,53
20390246,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-08-30,False,6
20390246,Solid Waste (Garbage) Related,PWD,Health Dept,2023-09-05,True,12
20390161,Forest,Forest Dept,Parks Dept,2023-10-13,True,50
20390107,Road Maintenance(Engg),PWD,SWD Dept,2023-09-11,True,18
20390081,Electrical,Electrical Dept,Municipal Corp,2023-09-07,False,14
20390081,Electrical,Municipal Corp,Town Planning Dept,2023-09-21,True,28
20389988,Forest,Forest Dept,Municipal Corp,2023-09-16,False,23
20389988,Forest,Municipal Corp,Parks Dept,2023-10-09,True,46
20389958,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-02,True,39
20389938,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-26,False,2
20389938,Solid Waste (Garbage) Related,Health Dept,PWD,2023-08-28,True,4
20389803,Electrical,Electrical Dept,PWD,2023-09-11,False,19
20389803,Electrical,PWD,Municipal Corp,2023-09-30,True,38
20389787,veterinary,Veterinary Dept,Health Dept,2023-09-20,False,28
20389787,veterinary,Health Dept,Health Dept,2023-10-18,True,56
20389598,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-30,True,38
20389584,Forest,Forest Dept,PWD,2023-09-09,True,17
20389546,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-20,False,28
20389546,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-10-18,True,56
20389504,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-08-28,False,5
20389504,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-09-02,True,10
20389453,Electrical,Electrical Dept,Municipal Corp,2023-09-12,False,20
20389453,Electrical,Municipal Corp,Town Planning Dept,2023-10-02,True,40
20389410,Electrical,Electrical Dept,Town Planning Dept,2023-09-15,True,24
20389404,Electrical,Electrical Dept,Town Planning Dept,2023-10-07,True,46
20389244,Electrical,Electrical Dept,PWD,2023-09-01,True,10
20389180,Road Maintenance(Engg),PWD,SWD Dept,2023-09-05,False,14
20389180,Road Maintenance(Engg),SWD Dept,Municipal Corp,2023-09-19,True,28
20388959,Health Dept,Health Dept,Sanitation Dept,2023-10-05,True,45
20388952,Electrical,Electrical Dept,PWD,2023-08-31,True,10
20388821,Electrical,Electrical Dept,PWD,2023-09-13,False,23
20388821,Electrical,PWD,Town Planning Dept,2023-10-06,True,46
20388776,Electrical,Electrical Dept,Municipal Corp,2023-09-28,True,38
20388771,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-08,True,18
20388542,Forest,Forest Dept,Parks Dept,2023-09-01,False,11
20388542,Forest,Parks Dept,Parks Dept,2023-09-12,True,22
20388519,Electrical,Electrical Dept,Town Planning Dept,2023-09-08,False,19
20388519,Electrical,Town Planning Dept,Town Planning Dept,2023-09-27,True,38
20388467,Electrical,Electrical Dept,PWD,2023-09-05,True,16
20388459,Electrical,Electrical Dept,Town Planning Dept,2023-09-07,True,18
20388349,Health Dept,Health Dept,Municipal Corp,2023-10-12,True,53
20388249,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-13,True,24
20388217,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-29,True,41
20388202,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-02,False,14
20388202,Solid Waste (Garbage) Related,PWD,Health Dept,2023-09-16,True,28
20388031,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-25,True,37
20388023,Forest,Forest Dept,Parks Dept,2023-08-23,False,4
20388023,Forest,Parks Dept,Municipal Corp,2023-08-27,False,8
20387927,Road Maintenance(Engg),PWD,Town Planning Dept,2023-10-16,True,58
20387896,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-09,False,21
20387896,Solid Waste (Garbage) Related,PWD,PWD,2023-09-30,True,42
20387867,Electrical,Electrical Dept,PWD,2023-09-15,False,27
20387867,Electrical,PWD,Municipal Corp,2023-10-12,True,54
20387775,Electrical,Electrical Dept,PWD,2023-09-14,False,27
20387775,Electrical,PWD,PWD,2023-10-11,True,54
20387683,Electrical,Electrical Dept,Town Planning Dept,2023-09-14,True,27
20387642,Electrical,Electrical Dept,Municipal Corp,2023-09-03,False,16
20387642,Electrical,Municipal Corp,Town Planning Dept,2023-09-19,True,32
20387629,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-08-23,False,5
20387629,Solid Waste (Garbage) Related,PWD,Municipal Corp,2023-08-28,True,10
20387539,Electrical,Electrical Dept,Municipal Corp,2023-10-07,True,50
20387479,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-09-09,True,22
20387468,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-09-12,False,25
20387468,Solid Waste (Garbage) Related,PWD,Health Dept,2023-10-07,True,50
20387263,Electrical,Electrical Dept,PWD,2023-08-29,False,12
20387263,Electrical,PWD,Municipal Corp,2023-09-10,True,24
20387200,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-08-22,True,5
20387179,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-08-31,False,14
20387179,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-09-14,True,28
20387108,Solid Waste (Garbage) Related,Sanitation Dept,Health Dept,2023-08-27,True,10
20387082,Electrical,Electrical Dept,Town Planning Dept,2023-09-02,False,16
20387082,Electrical,Town Planning Dept,Town Planning Dept,2023-09-18,True,32
20387075,veterinary,Veterinary Dept,Health Dept,2023-08-22,False,5
20387075,veterinary,Health Dept,Health Dept,2023-08-27,True,10
20386986,Electrical,Electrical Dept,Municipal Corp,2023-09-05,False,20
20386986,Electrical,Municipal Corp,Town Planning Dept,2023-09-25,True,40
20386969,Electrical,Electrical Dept,PWD,2023-09-15,False,30
20386969,Electrical,PWD,Municipal Corp,2023-10-15,True,60
20386844,Road Maintenance(Engg),PWD,Municipal Corp,2023-08-31,False,15
20386844,Road Maintenance(Engg),Municipal Corp,Town Planning Dept,2023-09-15,True,30
20386754,Electrical,Electrical Dept,Town Planning Dept,2023-09-26,True,41
20386745,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-03,True,48
20386741,Electrical,Electrical Dept,PWD,2023-08-29,True,13
20386637,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-08-27,False,11
20386637,Solid Waste (Garbage) Related,Municipal Corp,Health Dept,2023-09-07,True,22
20386542,Road Maintenance(Engg),PWD,Municipal Corp,2023-08-30,True,15
20386529,Electrical,Electrical Dept,PWD,2023-08-30,False,15
20386529,Electrical,PWD,PWD,2023-09-14,True,30
20386431,Health Dept,Health Dept,Municipal Corp,2023-09-12,True,28
20386337,veterinary,Veterinary Dept,Municipal Corp,2023-10-05,True,51
20386325,Electrical,Electrical Dept,Municipal Corp,2023-09-18,True,34
20386216,Forest,Forest Dept,Parks Dept,2023-09-08,True,24
20386101,Electrical,Electrical Dept,Town Planning Dept,2023-08-27,False,13
20386101,Electrical,Town Planning Dept,PWD,2023-09-09,True,26
20386080,Electrical,Electrical Dept,PWD,2023-08-30,False,16
20386080,Electrical,PWD,PWD,2023-09-15,True,32
20385969,Electrical,Electrical Dept,PWD,2023-09-07,True,24
20385961,Forest,Forest Dept,Municipal Corp,2023-09-18,True,35
20385942,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-09-13,True,30
20385870,Electrical,Electrical Dept,Town Planning Dept,2023-09-09,False,26
20385870,Electrical,Town Planning Dept,Town Planning Dept,2023-10-05,True,52
20385833,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-03,False,20
20385833,Road Maintenance(Engg),Town Planning Dept,Municipal Corp,2023-09-23,False,40
20385826,Solid Waste (Garbage) Related,Sanitation Dept,Municipal Corp,2023-08-25,False,11
20385826,Solid Waste (Garbage) Related,Municipal Corp,Municipal Corp,2023-09-05,True,22
20385796,Road Maintenance(Engg),PWD,Town Planning Dept,2023-09-24,True,41
20385783,Solid Waste (Garbage) Related,Sanitation Dept,PWD,2023-10-01,True,48
20385725,Road Maintenance(Engg),PWD,Municipal Corp,2023-10-03,True,51
20385685,Electrical,Electrical Dept,PWD,2023-09-15,True,33
20385656,Electrical,Electrical Dept,PWD,2023-10-09,True,57
